Date de Vente, Nature de la vente, Prix, Numero de voie, Type de voie, Nom de voie, Code postal, Code type local, Nombre de pièces, Surface réelle bati, Surface terrain
2016,Vente,450000,10,RUE,FEAUGAS,33100,2,2,30,161
2016,Vente,450000,10,RUE,FEAUGAS,33100,2,3,38,161
2016,Vente,450000,10,RUE,FEAUGAS,33100,2,3,36,161
2016,Vente,450000,10,RUE,FEAUGAS,33100,2,2,35,161
2016,Vente,528000,59,RUE,DE NUITS,33100,1,5,140,171
2016,Vente,146000,26,RUE,FREDERIC BASTIAT,33100,1,3,45,99
2016,Vente,185000,37,RUE,ANDRE DEGAIN,33100,1,2,44,233
2016,Vente,157000,4,RUE,ROTURIER,33100,1,3,60,154
2016,Vente,281000,16,RUE,DE LA ROTONDE,33100,1,3,65,70
2016,Vente,342000,146,RUE,DE LA BENAUGE,33100,1,4,80,251
2016,Vente,253000,22,RUE,DU CAPITAINE FERRAND,33100,1,2,70,336
2016,Vente,253000,22,RUE,DU CAPITAINE FERRAND,33100,2,2,61,336
2016,Vente,253000,22,RUE,DU CAPITAINE FERRAND,33100,3,0,0,336
2016,Vente,320000,42,RUE,DES VIVANTS,33100,1,5,115,319
2016,Vente,288600,19,RUE,DE TREGEY,33100,1,4,97,229
2016,Vente,145000,38,CITE,DU PERIER,33100,1,3,45,119
2016,Vente,361000,42,RUE,DE TREGEY,33100,1,4,91,147
2016,Vente,615000,10,RUE,FEAUGAS,33100,2,2,30,161
2016,Vente,615000,10,RUE,FEAUGAS,33100,2,3,36,161
2016,Vente,615000,10,RUE,FEAUGAS,33100,2,3,43,161
2016,Vente,615000,10,RUE,FEAUGAS,33100,2,2,35,161
2016,Vente,615000,10,RUE,FEAUGAS,33100,2,3,38,161
2016,Vente,367650,20,RUE,DE CENAC,33100,1,4,105,270
2016,Vente,490000,29,RUE,DE CENAC,33100,1,6,120,295
2016,Vente,300000,340,AV,THIERS,33100,1,2,40,75
2016,Vente,300000,340,AV,THIERS,33100,1,0,104,75
2016,Vente,254000,23,RUE,BERANGER,33100,1,2,74,125
2016,Vente,288000,38,RUE,HORTENSE,33100,1,3,82,165
2016,Vente,309000,55,RUE,JOSEPH PUJOL,33100,1,3,58,106
2016,Vente,303900,5,RUE,DE CENON,33100,1,3,82,103
2016,Vente,187000,46,RUE,DE TREGEY,33100,4,0,165,188
2016,Vente,400000,24,RUE,FREDERIC BASTIAT,33100,1,5,138,193
2016,Vente,1160000,12,RUE,DUBESSAN,33100,3,0,0,499
2016,Vente,1160000,12,RUE,DUBESSAN,33100,3,0,0,499
2016,Vente,1160000,12,RUE,DUBESSAN,33100,3,0,0,499
2016,Vente,1160000,12,RUE,DUBESSAN,33100,3,0,0,499
2016,Vente,1160000,12,RUE,DUBESSAN,33100,3,0,0,499
2016,Vente,1160000,12,RUE,DUBESSAN,33100,3,0,0,499
2016,Vente,1160000,12,RUE,DUBESSAN,33100,3,0,0,499
2016,Vente,1160000,12,RUE,DUBESSAN,33100,3,0,0,499
2016,Vente,1160000,12,RUE,DUBESSAN,33100,3,0,0,499
2016,Vente,1160000,12,RUE,DUBESSAN,33100,3,0,0,499
2016,Vente,1160000,12,RUE,DUBESSAN,33100,3,0,0,499
2016,Vente,1160000,12,RUE,DUBESSAN,33100,3,0,0,499
2016,Vente,1160000,12,RUE,DUBESSAN,33100,3,0,0,499
2016,Vente,1160000,16,RUE,DUBESSAN,33100,4,0,527,527
2016,Vente,315000,243,RUE,DE LA BENAUGE,33100,1,5,107,282
2016,Vente,315000,243,RUE,DE LA BENAUGE,33100,4,0,32,282
2016,Vente,553500,21,CRS,LE ROUZIC,33100,1,5,149,308
2016,Vente,396000,51,RUE,CAMILLE FLAMMARION,33100,1,6,140,226
2016,Vente,537000,8,RUE,DE NUITS,33100,1,4,90,228
2016,Vente,202500,10,RUE,COROT,33100,1,5,72,138
2016,Vente,295000,64,RUE,DE NUITS,33100,1,3,94,140
2016,Vente,394350,16,CITE,DASVIN DE BOISMARIN,33100,1,3,112,147
2016,Vente,685000,104,RUE,PAUL CAMELLE,33100,1,5,180,240
2016,Vente,142000,21,RUE,BAUDRY LACANTINERIE,33100,1,3,43,108
2016,Vente,400000,22,RUE,HONORE PICON,33100,2,1,29,179
2016,Vente,400000,22,RUE,HONORE PICON,33100,2,1,29,179
2016,Vente,400000,22,RUE,HONORE PICON,33100,2,2,35,179
2016,Vente,400000,22,RUE,HONORE PICON,33100,2,2,50,179
2016,Vente,490550,72,RUE,CAMILLE FLAMMARION,33100,1,4,136,275
2016,Vente,280000,69,RUE,MOZART,33100,1,4,97,245
2016,Vente,400000,54,RUE,DES VIVANTS,33100,2,3,73,208
2016,Vente,400000,54,RUE,DES VIVANTS,33100,2,1,20,208
2016,Vente,400000,54,RUE,DES VIVANTS,33100,2,1,20,208
2016,Vente,400000,54,RUE,DES VIVANTS,33100,2,1,20,208
2016,Vente,400000,54,RUE,DES VIVANTS,33100,2,1,20,208
2016,Vente,400000,54,RUE,DES VIVANTS,33100,2,1,20,208
2016,Vente,400000,54,RUE,DES VIVANTS,33100,2,1,20,208
2016,Vente,400000,54,RUE,DES VIVANTS,33100,2,1,20,208
2016,Vente,400000,54,RUE,DES VIVANTS,33100,2,1,20,208
2016,Vente,400000,54,RUE,DES VIVANTS,33100,2,1,20,208
2016,Vente,468500,80,RUE,PAUL CAMELLE,33100,1,5,157,169
2016,Vente,291500,83,RUE,ANTOINE MONIER,33100,1,5,66,270
2016,Vente,340000,47,RUE,MOZART,33100,1,3,95,181
2016,Vente,751500,23,RUE,LEYRONNEIRE,33100,4,0,470,536
2016,Vente,751500,25,RUE,LEYRONNEIRE,33100,4,0,432,565
2016,Vente,160000,31,CITE,DASVIN DE BOISMARIN,33100,1,2,40,80
2016,Vente,290000,27,RUE,MOZART,33100,1,4,80,93
2016,Vente,547500,19,RUE,DE NUITS,33100,1,6,173,271
2016,Vente,550000,56,RUE,REINETTE,33100,1,4,151,851
2016,Vente,550000,56,RUE,REINETTE,33100,1,4,151,144
2016,Vente,181350,30,RUE,DU CAPITAINE FERRAND,33100,1,4,60,199
2016,Vente,308000,41,RUE,MOZART,33100,1,5,100,294
2016,Vente,310000,19,RUE,ANDRE DEGAIN,33100,1,3,96,293
2016,Vente,285000,14,RUE,JOSEPH FAURE,33100,1,4,74,81
2016,Vente,360000,6,RUE,DE TRESSES,33100,1,6,107,229
2016,Vente,650000,9,RUE,JOSEPH BONNET,33100,4,0,635,1903
2016,Vente,650000,9,RUE,JOSEPH BONNET,33100,4,0,125,1903
2016,Vente,332600,37,RUE,DE JANEAU,33100,1,3,45,62
2016,Vente,230000,28,RUE,SAVIGNE CHANTELOUP,33100,1,3,80,117
2016,Vente,300000,41,RUE,EDOUARD MAYAUDON,33100,1,4,85,302
2016,Vente,474900,90,CRS,LE ROUZIC,33100,2,5,100,294
2016,Vente,474900,90,CRS,LE ROUZIC,33100,3,0,0,294
2016,Vente,450000,4,CITE,SAINT MARTIN,33100,4,0,180,245
2016,Vente,450000,4,CITE,SAINT MARTIN,33100,2,1,18,245
2016,Vente,450000,4,CITE,SAINT MARTIN,33100,2,1,41,245
2016,Vente,450000,4,CITE,SAINT MARTIN,33100,2,1,36,245
2016,Vente,450000,4,CITE,SAINT MARTIN,33100,2,1,36,245
2016,Vente,450000,4,CITE,SAINT MARTIN,33100,2,1,43,245
2016,Vente,318000,13,RUE,PAUL CAMELLE,33100,2,2,31,145
2016,Vente,318000,13,RUE,PAUL CAMELLE,33100,2,2,31,145
2016,Vente,1900000,1,RUE,JOSEPH BONNET,33100,4,0,0,1023
2016,Vente,1900000,1,RUE,JOSEPH BONNET,33100,4,0,3113,1023
2016,Vente,289750,31,RUE,FRANC SANSON,33100,1,5,138,436
2016,Vente,340000,38,RUE,DE LA BENAUGE,33100,3,0,0,115
2016,Vente,340000,38,RUE,DE LA BENAUGE,33100,3,0,0,115
2016,Vente,340000,38,RUE,DE LA BENAUGE,33100,3,0,0,115
2016,Vente,340000,38,RUE,DE LA BENAUGE,33100,3,0,0,115
2016,Vente,80000,18,CITE,DASVIN DE BOISMARIN,33100,1,2,60,96
2016,Vente,245000,7,BD,LUDOVIC TRARIEUX,33100,1,4,84,165
2016,Vente,446000,9,RUE,PREVILLE,33100,1,5,124,320
2016,Vente,500000,26,RUE,DE LA BENAUGE,33100,4,0,210,398
2016,Vente,750000,54,RUE,DES VIVANTS,33100,2,1,20,208
2016,Vente,750000,54,RUE,DES VIVANTS,33100,2,1,20,208
2016,Vente,750000,54,RUE,DES VIVANTS,33100,2,1,20,208
2016,Vente,750000,54,RUE,DES VIVANTS,33100,2,1,20,208
2016,Vente,750000,54,RUE,DES VIVANTS,33100,2,1,20,208
2016,Vente,750000,54,RUE,DES VIVANTS,33100,2,1,20,208
2016,Vente,750000,54,RUE,DES VIVANTS,33100,2,3,73,208
2016,Vente,750000,54,RUE,DES VIVANTS,33100,2,1,20,208
2016,Vente,750000,54,RUE,DES VIVANTS,33100,2,1,20,208
2016,Vente,750000,54,RUE,DES VIVANTS,33100,2,1,20,208
2016,Vente,235000,88,CITE,DE LIBOURNE,33100,1,2,43,131
2016,Vente,315000,367,AV,THIERS,33100,2,2,30,390
2016,Vente,315000,367,AV,THIERS,33100,4,0,70,390
2016,Vente,315000,367,AV,THIERS,33100,2,2,60,390
2016,Vente,606250,15,RUE,LAVILLE FATIN,33100,1,4,98,322
2016,Vente,180000,22,RUE,DE BOULIAC,33100,2,2,18,216
2016,Vente,180000,22,RUE,DE BOULIAC,33100,2,2,16,216
2016,Vente,367000,9,RUE,GAY LUSSAC,33100,1,4,80,213
2016,Vente,356200,36,RUE,MONTMEJEAN,33100,1,3,127,85
2016,Vente,338200,53,RUE,ANTOINE MONIER,33100,1,3,90,340
2016,Vente,200000,22,RUE,DE JANEAU,33100,1,3,77,170
2016,Vente,300000,359,AV,THIERS,33100,4,0,184,182
2016,Vente,300000,359,AV,THIERS,33100,4,0,110,182
2016,Vente,420000,367,AV,THIERS,33100,2,2,60,390
2016,Vente,420000,367,AV,THIERS,33100,2,2,30,390
2016,Vente,420000,367,AV,THIERS,33100,4,0,70,390
2016,Vente,585000,200,RUE,DE LA BENAUGE,33100,1,5,150,411
2016,Vente,600000,7,RUE,MADERE,33100,2,2,40,135
2016,Vente,600000,7,RUE,MADERE,33100,2,2,43,135
2016,Vente,600000,7,RUE,MADERE,33100,2,2,28,135
2016,Vente,600000,7,RUE,MADERE,33100,2,2,39,135
2016,Vente,600000,7,RUE,MADERE,33100,2,2,34,135
2016,Vente,600000,7,RUE,MADERE,33100,2,2,38,135
2017,Vente,940000,20,AV,DE MIRANDE,33200,1,7,141,690
2017,Vente,275000,431,AV,MAL DE LATTRE DE TASSIGNY,33200,1,6,98,234
2017,Vente,506500,9,RUE,DES CAPUCINES,33200,1,5,183,582
2017,Vente,242000,128,RUE,BINAUD,33300,1,4,73,264
2017,Vente,348000,29,RUE,NAUVILLE,33000,1,3,144,142
2017,Vente,448500,55,RUE,DU MOULIN ROUGE,33200,1,4,118,329
2017,Vente,647650,80,RUE,SOUBIRAS CAUD,33200,1,5,102,585
2017,Vente,532000,3,RUE,DU DOCTEUR BERT CAUD,33200,1,5,131,253
2017,Vente,220000,61,RUE,DES PELOURDES,33300,3,0,0,298
2017,Vente,220000,61,RUE,DES PELOURDES,33300,2,1,17,298
2017,Vente,220000,61,RUE,DES PELOURDES,33300,2,4,52,298
2017,Vente,495000,48,RUE,JEAN DE LA FONTAINE,33200,4,0,199,119
2017,Vente,411000,66,RUE,LA TOUR D AUVERGNE CAUD,33200,1,3,60,180
2017,Vente,257000,29,RUE,MURAT,33200,1,5,90,355
2017,Vente,2200000,13,RUE,SAINT LAURENT,33000,1,10,268,642
2017,Vente,447000,42,RUE,FERNAND MARIN,33000,2,2,48,66
2017,Vente,447000,42,RUE,FERNAND MARIN,33000,4,0,107,66
2017,Vente,447000,42,RUE,FERNAND MARIN,33000,2,2,49,66
2017,Vente,713500,9,ALL,DES PASTEURINES,33200,1,4,150,410
2017,Vente,460000,4,IMP,BARBOT,33000,1,8,168,94
2017,Vente,385800,22,RUE,DU ONZE NOVEMBRE,33000,1,4,85,206
2017,Vente,217300,109,RUE,PASCAL LAFARGUE,33300,2,3,72,222
2017,Vente,217300,109,RUE,PASCAL LAFARGUE,33300,2,2,55,222
2017,Vente,502950,33,RUE,EMILE DREUX,33200,1,4,120,124
2017,Vente,370000,14,RUE,QUEYRET CAUD,33200,1,3,77,787
2017,Vente,415800,34,RUE,PROFESSEUR MOREAU,33200,1,6,130,225
2017,Vente,712430,21,RUE,RAYMOND BORDIER,33200,1,6,92,193
2017,Vente,1296000,19,RUE,LAFAURIE MONBADON,33000,2,1,29,205
2017,Vente,1296000,19,RUE,LAFAURIE MONBADON,33000,2,2,34,205
2017,Vente,1296000,19,RUE,LAFAURIE MONBADON,33000,2,2,38,205
2017,Vente,1296000,19,RUE,LAFAURIE MONBADON,33000,2,2,34,205
2017,Vente,1296000,19,RUE,LAFAURIE MONBADON,33000,2,2,38,205
2017,Vente,1296000,19,RUE,LAFAURIE MONBADON,33000,2,1,30,205
2017,Vente,1296000,19,RUE,LAFAURIE MONBADON,33000,2,2,38,205
2017,Vente,1296000,19,RUE,LAFAURIE MONBADON,33000,2,2,48,205
2017,Vente,436000,91,RUE,NAUJAC,33000,3,0,0,87
2017,Vente,436000,91,RUE,NAUJAC,33000,2,2,54,87
2017,Vente,436000,91,RUE,NAUJAC,33000,2,1,15,87
2017,Vente,436000,91,RUE,NAUJAC,33000,2,1,19,87
2017,Vente,436000,91,RUE,NAUJAC,33000,2,3,50,87
2017,Vente,640000,34,RUE,CONSTANTIN,33000,1,6,128,103
2017,Vente,212000,24,RUE,AUGUSTE BRUTAILS,33000,1,4,57,45
2017,Vente,4855000,8,RUE,BUFFON,33000,4,0,1248,395
2017,Vente,654450,6,RUE,DE L ECOLE NORMALE CAUD,33200,1,7,224,189
2017,Vente,306667,63,RUE,FRANCOIS MARCEAU,33200,1,6,127,207
2017,Vente,250000,51,RUE,MONDENARD,33000,2,2,55,101
2017,Vente,250000,51,RUE,MONDENARD,33000,2,2,55,101
2017,Vente,235000,9022,RUE,DENISE,33300,1,4,97,136
2017,Vente,428350,29,RUE,DUQUESNE,33300,1,5,94,143
2017,Vente,563200,170,RUE,DE L ECOLE NORMALE CAUD,33200,1,3,102,189
2017,Vente,1950000,35,AV,FELIX FAURE,33200,1,13,251,168
2017,Vente,1950000,35,AV,FELIX FAURE,33200,1,13,251,1112
2017,Vente,395000,28,RUE,CONDORCET,33300,1,6,105,314
2017,Vente,735000,164,RUE,DU JARDIN PUBLIC,33300,1,6,132,213
2017,Vente,160000,47,RUE,BARILLET DESCHAMPS,33300,1,3,60,118
2017,Vente,696850,78,RUE,MONDENARD,33000,1,7,169,178
2017,Vente,768350,207,RUE,GEORGES MANDEL,33000,1,6,250,209
2017,Vente,534860,46,RUE,DE L ARSENAL,33000,1,3,102,93
2017,Vente,237900,68,AV,DE VERDUN,33200,1,3,62,90
2017,Vente,430000,33,AV,RAYMOND POINCARE,33200,1,5,151,834
2017,Vente,332000,31,CITE,DUTREY,33300,1,6,108,297
2017,Vente,176000,4,RUE,DUTOUR,33200,1,2,45,56
2017,Vente,183260,36,CITE,LAFON,33300,1,2,54,127
2017,Vente,870000,195,BD,DU PRESIDENT WILSON,33200,1,9,180,215
2017,Vente,157180,263,AV,D ARES,33200,1,2,31,25
2017,Vente,542000,11,RUE,LAGEYRE,33200,1,4,145,141
2017,Vente,350000,134,RUE,MANDRON,33000,1,5,90,168
2017,Vente,430000,90,RUE,JUDE,33200,1,4,82,429
2017,Vente,470000,117,RUE,BERNARD ADOUR CAUD,33200,1,4,115,120
2017,Vente,369930,247,RUE,DE TURENNE,33000,1,4,123,75
2017,Vente,940000,36,BD,PIERRE 1ER,33000,1,7,160,595
2017,Vente,262000,242,RUE,PASTEUR,33200,1,4,94,126
2017,Vente,147000,3,PL,MAREILHAC,33300,1,2,35,210
2017,Vente,1130000,363,BD,DU PRESIDENT WILSON,33200,3,0,0,1028
2017,Vente,1130000,363,BD,DU PRESIDENT WILSON,33200,3,0,0,195
2017,Vente,1130000,363,BD,DU PRESIDENT WILSON,33200,1,9,280,1028
2017,Vente,1130000,363,BD,DU PRESIDENT WILSON,33200,1,9,280,195
2017,Vente,370000,20,RUE,DU DOCTEUR PAUL CASTANET,33200,1,4,80,431
2017,Vente,352000,77,RUE,SEGALIER,33000,1,3,101,71
2017,Vente,385000,73,RUE,MANDRON,33000,1,2,66,119
2017,Vente,375000,89,BD,ALBERT BRANDENBURG,33300,1,5,155,151
2017,Vente,315000,76,RUE,DE LEYBARDIE,33300,1,5,84,72
2017,Vente,195000,33,RUE,DE LA PREVOTE,33000,1,3,85,50
2017,Vente,735000,14,RUE,PEDRONI,33000,1,7,170,142
2017,Vente,360000,98,RUE,GODARD CAUD,33200,1,4,90,359
2017,Vente,388500,21,AV,DE STRASBOURG,33200,2,3,71,658
2017,Vente,388500,21,AV,DE STRASBOURG,33200,2,4,86,658
2017,Vente,185000,4,RUE,LOUIS DAVID ALLEGRE,33300,1,4,70,167
2017,Vente,338000,16,RUE,ETIENNE LHOSTE,33200,1,2,75,135
2017,Vente,344920,43,RUE,FREDERIC BENTAYOUX,33300,1,3,84,75
2017,Vente,585000,144,RUE,JUDAIQUE,33000,1,8,210,108
2017,Vente,368300,13,RUE,SAUVAGEON,33300,1,3,65,184
2017,Vente,364200,24,RUE,EMILE DREUX,33200,1,5,107,120
2017,Vente,220000,19,RUE,DUPLEIX,33300,1,3,57,184
2017,Vente,603000,21,RUE,TUSTAL,33000,3,0,0,388
2017,Vente,603000,25,RUE,TUSTAL,33000,2,1,14,34
2017,Vente,603000,25,RUE,TUSTAL,33000,2,1,14,34
2017,Vente,603000,25,RUE,TUSTAL,33000,2,1,14,34
2017,Vente,386000,160,RUE,BERNARD ADOUR CAUD,33200,1,2,55,134
2017,Vente,390500,4,RUE,LAVOISIER,33200,1,2,96,127
2017,Vente,450000,26,AV,DE LA REPUBLIQUE  CAUD,33200,2,6,148,215
2017,Vente,450000,26,AV,DE LA REPUBLIQUE  CAUD,33200,4,0,129,215
2017,Vente,710000,31,AV,FELIX FAURE,33200,2,2,65,288
2017,Vente,710000,31,AV,FELIX FAURE,33200,2,2,55,288
2017,Vente,710000,31,AV,FELIX FAURE,33200,3,0,0,288
2017,Vente,500000,8,RUE,D ORMILLY,33200,1,6,115,99
2017,Vente,579000,90,RUE,GEORGES MANDEL,33000,1,5,120,91
2017,Vente,1500000,12,RUE,MANDRON,33000,2,4,130,185
2017,Vente,1500000,12,RUE,MANDRON,33000,2,6,200,185
2017,Vente,1500000,12,RUE,MANDRON,33000,2,1,20,185
2017,Vente,3225000,13,RUE,MICHEL MONTAIGNE,33000,4,0,362,162
2017,Vente,510000,40,RUE,JUDE,33200,1,5,138,766
2017,Vente,100000,22,RUE,LATOUR,33000,3,0,0,231
2017,Vente,100000,22,RUE,LATOUR,33000,2,2,45,231
2017,Vente,100000,22,RUE,LATOUR,33000,2,3,70,231
2017,Vente,100000,22,RUE,LATOUR,33000,2,1,21,231
2017,Vente,100000,22,RUE,LATOUR,33000,2,2,70,231
2017,Vente,100000,22,RUE,LATOUR,33000,2,1,21,231
2017,Vente,100000,22,RUE,LATOUR,33000,2,2,35,231
2017,Vente,100000,22,RUE,LATOUR,33000,2,2,45,231
2017,Vente,100000,20,RUE,LATOUR,33000,2,1,25,287
2017,Vente,100000,20,RUE,LATOUR,33000,3,0,0,287
2017,Vente,100000,20,RUE,LATOUR,33000,2,3,73,287
2017,Vente,100000,20,RUE,LATOUR,33000,2,1,25,287
2017,Vente,100000,20,RUE,LATOUR,33000,2,1,18,287
2017,Vente,100000,20,RUE,LATOUR,33000,2,1,18,287
2017,Vente,100000,20,RUE,LATOUR,33000,2,3,73,287
2017,Vente,100000,20,RUE,LATOUR,33000,2,1,25,287
2017,Vente,90000,75,RUE,MARSAN,33300,1,5,90,209
2017,Vente,520000,29,RUE,OSCAR BALARESQUE,33200,1,6,150,185
2017,Vente,36000,75,RUE,MARSAN,33300,1,5,90,209
2017,Vente,370000,8,RUE,DU COMMANDANT HAUTREUX,33300,1,4,97,133
2017,Vente,170000,15,RUE,PEYREBLANQUE,33000,2,2,48,57
2017,Vente,170000,15,RUE,PEYREBLANQUE,33000,2,3,56,57
2017,Vente,410000,87,CRS,DU MEDOC,33300,1,4,110,206
2017,Vente,334500,18,RUE,VICTOR DURUY,33200,1,5,116,305
2017,Vente,320000,19,RUE,PAUL PROTEAU,33200,1,4,64,226
2017,Vente,252000,142,RUE,ETCHENIQUE,33200,1,4,72,71
2017,Vente,187500,54,RUE,CONDORCET,33300,1,7,97,188
2017,Vente,322500,30,RUE,CHARPENTIER,33200,1,4,78,78
2017,Vente,328000,6,RUE,LEONIE,33300,1,5,107,182
2017,Vente,260000,15,RUE,CHARPENTIER,33200,1,3,46,93
2017,Vente,378000,92,AV,DE VERDUN,33200,1,5,125,317
2017,Vente,537000,66,RUE,ERNEST RENAN,33000,1,5,113,211
2017,Vente,463000,46,RUE,EMILE FOURCAND,33000,1,5,124,76
2017,Vente,2650000,22,RUE,LATOUR,33000,2,2,35,231
2017,Vente,2650000,22,RUE,LATOUR,33000,3,0,0,231
2017,Vente,2650000,22,RUE,LATOUR,33000,2,1,21,231
2017,Vente,2650000,22,RUE,LATOUR,33000,2,1,21,231
2017,Vente,2650000,22,RUE,LATOUR,33000,2,2,45,231
2017,Vente,2650000,22,RUE,LATOUR,33000,2,2,45,231
2017,Vente,2650000,22,RUE,LATOUR,33000,2,3,70,231
2017,Vente,2650000,22,RUE,LATOUR,33000,2,2,70,231
2017,Vente,2650000,20,RUE,LATOUR,33000,3,0,0,287
2017,Vente,2650000,20,RUE,LATOUR,33000,2,1,25,287
2017,Vente,2650000,20,RUE,LATOUR,33000,2,3,73,287
2017,Vente,2650000,20,RUE,LATOUR,33000,2,1,25,287
2017,Vente,2650000,20,RUE,LATOUR,33000,2,1,18,287
2017,Vente,2650000,20,RUE,LATOUR,33000,2,1,25,287
2017,Vente,2650000,20,RUE,LATOUR,33000,2,3,73,287
2017,Vente,2650000,20,RUE,LATOUR,33000,2,1,18,287
2017,Vente,500000,98,RUE,DE MARSEILLE,33000,1,3,99,268
2017,Vente,730000,36,RUE,CAGE VERTE CAUD,33200,1,7,190,970
2017,Vente,417330,45,RUE,ERNEST RENAN,33000,2,3,85,42
2017,Vente,450000,63,RUE,SOUBIRAS CAUD,33200,1,3,53,220
2017,Vente,680000,21,RUE,MARCELIN JOURDAN,33200,1,5,110,156
2017,Vente,311400,101,RUE,DE L ECOLE NORMALE CAUD,33200,1,4,76,142
2017,Vente,450000,49,RUE,JUDE,33200,3,0,0,412
2017,Vente,450000,49,RUE,JUDE,33200,2,3,79,412
2017,Vente,450000,49,RUE,JUDE,33200,3,0,0,412
2017,Vente,450000,49,RUE,JUDE,33200,2,2,35,412
2017,Vente,965000,53,AV,CHARLES DE GAULLE,33200,1,7,210,463
2017,Vente,998000,6,CRS,SAINT LOUIS,33300,2,3,48,204
2017,Vente,998000,6,CRS,SAINT LOUIS,33300,2,2,44,204
2017,Vente,998000,6,CRS,SAINT LOUIS,33300,3,0,0,204
2017,Vente,998000,6,CRS,SAINT LOUIS,33300,3,0,0,204
2017,Vente,998000,6,CRS,SAINT LOUIS,33300,4,0,38,204
2017,Vente,998000,6,CRS,SAINT LOUIS,33300,2,3,48,204
2017,Vente,998000,6,CRS,SAINT LOUIS,33300,2,2,44,204
2017,Vente,998000,6,CRS,SAINT LOUIS,33300,3,0,0,204
2017,Vente,998000,6,CRS,SAINT LOUIS,33300,2,2,44,204
2017,Vente,998000,6,CRS,SAINT LOUIS,33300,3,0,0,204
2017,Vente,998000,6,CRS,SAINT LOUIS,33300,3,0,0,204
2017,Vente,998000,6,CRS,SAINT LOUIS,33300,3,0,0,204
2017,Vente,998000,6,CRS,SAINT LOUIS,33300,2,3,48,204
2017,Vente,1097440,71,RUE,GEORGES MANDEL,33000,2,3,170,429
2017,Vente,1097440,71,RUE,GEORGES MANDEL,33000,2,4,121,429
2017,Vente,1097440,71,RUE,GEORGES MANDEL,33000,3,0,0,429
2017,Vente,1097440,71,RUE,GEORGES MANDEL,33000,3,0,0,429
2017,Vente,1097440,71,RUE,GEORGES MANDEL,33000,3,0,0,429
2017,Vente,260000,26,RUE,DU CHATEAU JOUGUET,33200,1,3,46,175
2017,Vente,678800,39,RUE,POUDENSAN,33000,1,4,100,160
2017,Vente,620000,17,RUE,DU PANORAMA,33200,1,5,150,170
2017,Vente,270000,76,RUE,DE LA BENATTE,33000,1,4,100,72
2017,Vente,270000,76,RUE,DE LA BENATTE,33000,4,0,0,72
2017,Vente,340000,56,RUE,MONDENARD,33000,1,1,28,404
2017,Vente,340000,56,RUE,MONDENARD,33000,2,1,37,404
2017,Vente,340000,56,RUE,MONDENARD,33000,2,1,37,404
2017,Vente,340000,56,RUE,MONDENARD,33000,2,2,50,404
2017,Vente,340000,56,RUE,MONDENARD,33000,2,3,39,404
2017,Vente,340000,56,RUE,MONDENARD,33000,2,1,35,404
2017,Vente,340000,56,RUE,MONDENARD,33000,2,3,58,404
2017,Vente,340000,56,RUE,MONDENARD,33000,2,1,35,404
2017,Vente,340000,56,RUE,MONDENARD,33000,2,1,35,404
2017,Vente,340000,56,RUE,MONDENARD,33000,2,1,35,404
2017,Vente,340000,56,RUE,MONDENARD,33000,2,1,37,404
2017,Vente,404700,4,RUE,CAGE VERTE CAUD,33200,1,5,119,194
2017,Vente,322000,33,CRS,DE LA MARTINIQUE,33000,1,5,106,50
2017,Vente,322000,33,CRS,DE LA MARTINIQUE,33000,4,0,34,50
2017,Vente,1249200,13,RUE,DE TIVOLI,33000,1,6,250,499
2017,Vente,1300000,1,PL,LUCIEN VICTOR MEUNIER,33000,2,3,65,223
2017,Vente,1300000,1,PL,LUCIEN VICTOR MEUNIER,33000,2,2,65,223
2017,Vente,1300000,1,PL,LUCIEN VICTOR MEUNIER,33000,2,2,50,223
2017,Vente,1300000,1,PL,LUCIEN VICTOR MEUNIER,33000,4,0,55,223
2017,Vente,1300000,1,PL,LUCIEN VICTOR MEUNIER,33000,2,2,45,223
2017,Vente,1300000,1,PL,LUCIEN VICTOR MEUNIER,33000,4,0,100,223
2017,Vente,1300000,1,PL,LUCIEN VICTOR MEUNIER,33000,2,2,40,223
2017,Vente,1300000,1,PL,LUCIEN VICTOR MEUNIER,33000,3,0,0,223
2017,Vente,1300000,1,PL,LUCIEN VICTOR MEUNIER,33000,2,2,36,223
2017,Vente,525000,114,RUE,LAGRANGE,33000,2,3,72,60
2017,Vente,525000,114,RUE,LAGRANGE,33000,2,2,33,60
2017,Vente,419500,26,RUE,DES VILLAS CAUD,33200,1,4,79,217
2017,Vente,327750,67,RUE,VICTOR HUGO,33200,1,4,72,362
2017,Vente,1105000,121,RUE,CROIX SEGUEY,33000,3,0,0,255
2017,Vente,1105000,121,RUE,CROIX SEGUEY,33000,2,3,103,255
2017,Vente,1105000,121,RUE,CROIX SEGUEY,33000,3,0,0,255
2017,Vente,1105000,121,RUE,CROIX SEGUEY,33000,2,8,224,255
2017,Vente,503400,311,RUE,GEORGES BONNAC,33000,1,4,136,258
2017,Vente,459350,42,RUE,ALBERT PITRES,33000,1,4,95,60
2017,Vente,1640200,22,RUE,CROIX SEGUEY,33000,1,6,255,552
2017,Vente,1640200,22,RUE,CROIX SEGUEY,33000,1,6,255,174
2017,Vente,740000,39,RUE,DE LA CROIX BLANCHE,33000,2,4,70,235
2017,Vente,740000,39,RUE,DE LA CROIX BLANCHE,33000,2,2,35,235
