Date de Vente, Nature de la vente, Prix, Numero de voie, Type de voie, Nom de voie, Code postal, Code type local, Surface réelle bati, Surface terrain
2016,Vente,756000,63,AV,D ARES,33200,3,0,628
2016,Vente,756000,63,AV,D ARES,33200,3,0,628
2016,Vente,756000,63,AV,D ARES,33200,3,0,628
2016,Vente,756000,63,AV,D ARES,33200,3,0,628
2016,Vente,302500,167,RUE,CAMILLE GODARD,33000,1,80,114
2016,Vente,337000,84,RUE,BLANQUI,33300,1,139,254
2016,Vente,825000,91,RUE,DE LA COURSE,33000,1,195,158
2016,Vente,370000,21,RUE,DE TIVOLI,33000,1,110,69
2016,Vente,160000,41,RUE,JOSEPH BRUNET,33300,1,67,105
2016,Vente,160000,41,RUE,JOSEPH BRUNET,33300,4,48,105
2016,Vente,687000,162,RUE,JUDAIQUE,33000,1,175,176
2016,Vente,505000,26,IMP,SAINT AMAND,33200,1,153,288
2016,Vente,228750,11,RUE,MOLIERE,33200,1,88,238
2016,Vente,566000,92,RUE,GEORGES MANDEL,33000,1,116,99
2016,Vente,250000,168,AV,LOUIS BARTHOU CAUD,33200,1,100,346
2016,Vente,400000,88,BD,DU PRESIDENT WILSON,33000,4,273,253
2016,Vente,405000,25,RUE,JEAN DE LA FONTAINE,33200,1,123,272
2016,Vente,315000,12,RUE,PREMEYNARD,33300,1,88,234
2016,Vente,421041,90,RUE,JOSEPHINE,33300,1,130,137
2016,Vente,176000,8,RUE,DE LACANAU,33000,1,58,75
2016,Vente,606800,8,RUE,HENRY DEFFES,33000,1,98,202
2016,Vente,380000,49,RUE,SAINT MAUR,33000,1,80,57
2016,Vente,403000,30,RUE,DU LAVOIR,33000,1,90,56
2016,Vente,330000,46,RUE,DES FRERES FAUCHER,33000,1,80,173
2016,Vente,235000,14,AV,DE STRASBOURG,33200,1,166,253
2016,Vente,895000,102,RUE,JEAN SOULA,33000,1,296,313
2016,Vente,570000,158,RUE,DE L ECOLE NORMALE CAUD,33200,1,158,224
2016,Vente,1191844,27,RUE,RAYMOND BORDIER,33200,1,248,265
2016,Vente,230000,9050,RUE,DENISE,33300,1,97,89
2016,Vente,642000,81,RUE,DE VINCENNES,33000,1,200,288
2016,Vente,730000,36,BD,DU PRESIDENT WILSON,33000,2,35,118
2016,Vente,730000,36,BD,DU PRESIDENT WILSON,33000,2,30,118
2016,Vente,730000,36,BD,DU PRESIDENT WILSON,33000,2,76,118
2016,Vente,730000,36,BD,DU PRESIDENT WILSON,33000,2,31,118
2016,Vente,730000,36,BD,DU PRESIDENT WILSON,33000,2,34,118
2016,Vente,586000,26,RUE,JULES MABIT,33200,1,142,112
2016,Vente,583450,34,AV,DE LA REPUBLIQUE  CAUD,33200,1,189,304
2016,Vente,326600,76,RUE,JUDE,33200,1,102,303
2016,Vente,660000,33,RUE,CAMILLE GODARD,33000,4,207,99
2016,Vente,373000,29,RUE,DU MOULIN ROUGE,33200,1,109,305
2016,Vente,697000,5,AV,DE LA REPUBLIQUE  CAUD,33200,1,279,179
2016,Vente,434000,30,RUE,SAINT FORT,33000,1,96,88
2016,Vente,311500,12,RUE,DETROIS,33200,1,116,138
2016,Vente,206100,106,RUE,CHARLES MARTIN,33300,1,84,107
2016,Vente,361000,19,RUE,HANAPPIER,33200,1,110,201
2016,Vente,605000,22,RUE,OSCAR BALARESQUE,33200,1,175,384
2016,Vente,341000,55,RUE,JULES MABIT,33200,1,82,131
2016,Vente,358800,9,RUE,CHARLES PUYO,33300,1,90,162
2016,Vente,854000,30,RUE,SAINT JOSEPH,33000,2,22,131
2016,Vente,854000,30,RUE,SAINT JOSEPH,33000,2,64,131
2016,Vente,590000,203,AV,DE LA REPUBLIQUE  CAUD,33200,1,184,304
2016,Vente,600000,12,RUE,MAUBOURGUET,33000,1,168,200
2016,Vente,322000,25,RUE,ERNEST RENAN,33000,1,141,52
2016,Vente,300000,42,RUE,DES LIEGES,33200,1,60,279
2016,Vente,400000,8,RUE,J JACQUES ROUSSEAU CAUD,33200,1,99,179
2016,Vente,400000,8,RUE,J JACQUES ROUSSEAU CAUD,33200,1,98,179
2016,Vente,294000,26,RUE,LARMEE,33000,1,78,85
2016,Vente,235400,21,CHE,MAURICE LAGARDERE,33300,1,154,196
2016,Vente,391700,42,RUE,D ORMILLY,33200,1,100,82
2016,Vente,370000,1,RUE,JEANNIN,33200,1,105,177
2016,Vente,289931,201,AV,DE LA REPUBLIQUE  CAUD,33200,1,147,351
2016,Vente,237500,87,CITE,LAFON,33300,1,77,400
2016,Vente,420000,11,RUE,KIESER,33000,1,142,153
2016,Vente,206360,19,RUE,DES GIRONDINS,33200,1,58,136
2016,Vente,178000,39,RUE,LARMEE,33000,1,48,31
2016,Vente,258000,30,RUE,DE METZ,33000,1,56,84
2016,Vente,97000,1,IMP,CESTAS,33000,2,106,139
2016,Vente,97000,1,IMP,CESTAS,33000,2,47,139
2016,Vente,97000,1,IMP,CESTAS,33000,2,47,139
2016,Vente,350000,48,RUE,MONDENARD,33000,2,40,179
2016,Vente,350000,48,RUE,MONDENARD,33000,4,18,179
2016,Vente,350000,48,RUE,MONDENARD,33000,3,0,179
2016,Vente,350000,48,RUE,MONDENARD,33000,2,40,179
2016,Vente,350000,48,RUE,MONDENARD,33000,2,20,179
2016,Vente,350000,48,RUE,MONDENARD,33000,2,48,179
2016,Vente,764400,58,RUE,PAULIN,33000,1,220,302
2016,Vente,247000,17,RUE,NAUVILLE,33000,1,57,51
2016,Vente,430000,29,RUE,SAINT REMI,33000,4,39,61
2016,Vente,430000,29,RUE,SAINT REMI,33000,3,0,61
2016,Vente,430000,29,RUE,SAINT REMI,33000,2,99,61
2016,Vente,430000,29,RUE,SAINT REMI,33000,2,44,61
2016,Vente,150000,303,AV,D ARES,33200,4,51,307
2016,Vente,150000,303,AV,D ARES,33200,1,66,307
2016,Vente,150000,303,AV,D ARES,33200,4,51,392
2016,Vente,150000,303,AV,D ARES,33200,1,66,392
2016,Vente,1150000,11,RUE,MINVIELLE,33000,4,49,332
2016,Vente,1150000,11,RUE,MINVIELLE,33000,1,120,332
2016,Vente,500000,68,RUE,ERNEST RENAN,33000,2,52,485
2016,Vente,500000,68,RUE,ERNEST RENAN,33000,2,50,485
2016,Vente,500000,68,RUE,ERNEST RENAN,33000,2,35,485
2016,Vente,500000,68,RUE,ERNEST RENAN,33000,2,20,485
2016,Vente,500000,68,RUE,ERNEST RENAN,33000,2,52,485
2016,Vente,379000,47,RUE,GUYNEMER CAUD,33200,1,120,321
2016,Vente,252000,12,RUE,SAINTE ELISABETH CAUD,33200,1,90,399
2016,Vente,338500,88,RUE,PRUNIER,33300,1,83,91
2016,Vente,197760,2,RUE,DE L INDUSTRIE,33300,1,64,446
2016,Vente,229000,331,RUE,GEORGES BONNAC,33000,1,65,70
2016,Vente,110000,17,RUE,DE PAUILLAC CAUD,33200,1,160,224
2016,Vente,366000,104,RUE,JUDAIQUE,33000,1,126,186
2016,Vente,117500,6,RUE,DU COMMANDANT MARCHAND,33000,1,44,86
2016,Vente,1067700,11,RUE,DES GIRONDINS,33200,1,194,454
2016,Vente,583500,4,RUE,DE MARSEILLE,33000,1,154,171
2016,Vente,741000,18,RUE,FAMATINA,33200,1,128,371
2016,Vente,495000,3,RUE,8 EME REGIMENT INFANTERIE,33200,1,151,707
2016,Vente,606300,85,AV,ALSACE LORRAINE,33200,2,50,274
2016,Vente,606300,85,AV,ALSACE LORRAINE,33200,2,50,274
2016,Vente,390000,8,RUE,J JACQUES ROUSSEAU CAUD,33200,1,98,176
2016,Vente,285000,34,RUE,CHARLES PUYO,33300,1,80,269
2016,Vente,211000,148,RUE,BOURBON,33300,4,75,131
2016,Vente,305000,8,RUE,SOLLE CAUD,33200,1,94,137
2016,Vente,455000,28,RUE,DURANTEAU,33000,1,100,66
2016,Vente,166000,243,AV,D ARES,33200,1,50,225
2016,Vente,1110000,39,AV,CARNOT,33200,1,352,383
2016,Vente,234000,7,IMP,FALGERAT,33000,1,76,80
2016,Vente,332000,36,RUE,MORTON,33200,1,128,391
2016,Vente,332000,36,RUE,MORTON,33200,1,27,391
2016,Vente,70000,20,RUE,ESPIOT,33200,1,29,88
2016,Vente,307500,22,RUE,DES VILLAS CAUD,33200,1,70,214
2016,Vente,266000,35,RUE,VIRGINIA,33200,1,128,357
2016,Vente,171635,103,CHE,LAFITTE,33300,1,99,520
2016,Vente,200000,20,RUE,DU PAVEIL,33000,1,72,132
2016,Vente,367900,40,RUE,DE LA LIBERTE,33200,1,78,126
2016,Vente,146000,47,CITE,PEYRONNEAUD,33300,3,0,351
2016,Vente,146000,47,CITE,PEYRONNEAUD,33300,1,70,351
2016,Vente,700000,79,RUE,MANDRON,33000,1,125,310
2016,Vente,389000,10,RUE,JOSEPH BRUN,33200,1,82,121
2016,Vente,160625,9042,RUE,DENISE,33300,1,97,70
2016,Vente,222000,8,CITE,LAFON,33300,1,108,410
2016,Vente,200000,13,SEN,CANIS,33300,1,59,124
2016,Vente,470000,24,RUE,DES BLEUETS CAUD,33200,1,78,569
2016,Vente,227000,37,RUE,PASCAL LAFARGUE,33300,1,81,355
2016,Vente,405000,17,RUE,DE LA RENAISSANCE,33000,1,140,115
2016,Vente,350000,56,RUE,BRIZARD,33000,2,23,222
2016,Vente,350000,56,RUE,BRIZARD,33000,2,42,222
2016,Vente,350000,56,RUE,BRIZARD,33000,2,32,222
2016,Vente,350000,56,RUE,BRIZARD,33000,2,30,222
2016,Vente,350000,56,RUE,BRIZARD,33000,1,28,222
2016,Vente,1025000,35,RUE,LONGCHAMPS,33200,1,195,555
2016,Vente,1025000,35,RUE,LONGCHAMPS,33200,1,195,506
2016,Vente,1025000,35,RUE,LONGCHAMPS,33200,1,195,999
2016,Vente,379000,66,RUE,MAC CARTHY CAUD,33200,1,80,592
2016,Vente,386000,4,RUE,MAC CARTHY CAUD,33200,1,100,145
2016,Vente,386000,4,RUE,MAC CARTHY CAUD,33200,1,100,15
2016,Vente,680000,35,AV,DU JEU DE PAUME,33200,1,230,374
2016,Vente,442000,32,RUE,DES REMPARTS,33000,4,68,28
2016,Vente,96000,25,RUE,ARAGO,33300,1,39,105
2016,Vente,236000,95,RUE,MARSAN,33300,2,44,178
2016,Vente,236000,95,RUE,MARSAN,33300,3,0,178
2016,Vente,236000,95,RUE,MARSAN,33300,3,0,178
2016,Vente,263830,4,ALL,DE PASSY,33200,1,92,153
2016,Vente,9360000,9002,ESP,CHARLES DE GAULLE,33000,3,0,1418
2016,Vente,9360000,9002,ESP,CHARLES DE GAULLE,33000,3,0,1418
2016,Vente,9360000,9002,ESP,CHARLES DE GAULLE,33000,3,0,1418
2016,Vente,9360000,9002,ESP,CHARLES DE GAULLE,33000,2,49,1418
2016,Vente,9360000,9002,ESP,CHARLES DE GAULLE,33000,3,0,1418
2016,Vente,9360000,9002,ESP,CHARLES DE GAULLE,33000,2,40,1418
2016,Vente,9360000,9002,ESP,CHARLES DE GAULLE,33000,3,0,1418
2016,Vente,9360000,9002,ESP,CHARLES DE GAULLE,33000,4,236,1418
2016,Vente,9360000,9002,ESP,CHARLES DE GAULLE,33000,2,49,1418
2016,Vente,9360000,9002,ESP,CHARLES DE GAULLE,33000,2,49,1418
2016,Vente,9360000,9002,ESP,CHARLES DE GAULLE,33000,3,0,1418
2016,Vente,9360000,9002,ESP,CHARLES DE GAULLE,33000,3,0,1418
2016,Vente,9360000,9002,ESP,CHARLES DE GAULLE,33000,3,0,1418
2016,Vente,9360000,9002,ESP,CHARLES DE GAULLE,33000,3,0,1418
2016,Vente,9360000,9002,ESP,CHARLES DE GAULLE,33000,2,49,1418
2016,Vente,9360000,9002,ESP,CHARLES DE GAULLE,33000,3,0,1418
2016,Vente,9360000,9002,ESP,CHARLES DE GAULLE,33000,3,0,1418
2016,Vente,9360000,9002,ESP,CHARLES DE GAULLE,33000,2,107,1418
2016,Vente,9360000,9002,ESP,CHARLES DE GAULLE,33000,3,0,1418
2016,Vente,9360000,9002,ESP,CHARLES DE GAULLE,33000,3,0,1418
2016,Vente,9360000,9002,ESP,CHARLES DE GAULLE,33000,2,32,1418
2016,Vente,9360000,9002,ESP,CHARLES DE GAULLE,33000,2,49,1418
2016,Vente,9360000,9002,ESP,CHARLES DE GAULLE,33000,2,49,1418
2016,Vente,9360000,9002,ESP,CHARLES DE GAULLE,33000,2,32,1418
2016,Vente,9360000,9002,ESP,CHARLES DE GAULLE,33000,3,0,1418
2016,Vente,9360000,9002,ESP,CHARLES DE GAULLE,33000,2,20,1418
2016,Vente,9360000,9002,ESP,CHARLES DE GAULLE,33000,2,49,1418
2016,Vente,9360000,9002,ESP,CHARLES DE GAULLE,33000,2,72,1418
2016,Vente,9360000,9002,ESP,CHARLES DE GAULLE,33000,2,49,1418
2016,Vente,9360000,9002,ESP,CHARLES DE GAULLE,33000,2,49,1418
2016,Vente,9360000,9002,ESP,CHARLES DE GAULLE,33000,3,0,1418
2016,Vente,9360000,9002,ESP,CHARLES DE GAULLE,33000,3,0,1418
2016,Vente,9360000,9002,ESP,CHARLES DE GAULLE,33000,2,72,1418
2016,Vente,9360000,9002,ESP,CHARLES DE GAULLE,33000,2,49,1418
2016,Vente,9360000,9002,ESP,CHARLES DE GAULLE,33000,3,0,1418
2016,Vente,9360000,9002,ESP,CHARLES DE GAULLE,33000,3,0,1418
2016,Vente,9360000,9002,ESP,CHARLES DE GAULLE,33000,2,49,1418
2016,Vente,9360000,9002,ESP,CHARLES DE GAULLE,33000,3,0,1418
2016,Vente,9360000,9002,ESP,CHARLES DE GAULLE,33000,3,0,1418
2016,Vente,9360000,9002,ESP,CHARLES DE GAULLE,33000,3,0,1418
2016,Vente,9360000,9002,ESP,CHARLES DE GAULLE,33000,2,32,1418
2016,Vente,9360000,9002,ESP,CHARLES DE GAULLE,33000,2,107,1418
2016,Vente,9360000,9002,ESP,CHARLES DE GAULLE,33000,2,72,1418
2016,Vente,9360000,9002,ESP,CHARLES DE GAULLE,33000,3,0,1418
2016,Vente,9360000,9002,ESP,CHARLES DE GAULLE,33000,2,32,1418
2016,Vente,9360000,9002,ESP,CHARLES DE GAULLE,33000,2,32,1418
2016,Vente,9360000,9002,ESP,CHARLES DE GAULLE,33000,2,49,1418
2016,Vente,9360000,9002,ESP,CHARLES DE GAULLE,33000,2,72,1418
2016,Vente,9360000,9002,ESP,CHARLES DE GAULLE,33000,3,0,1418
2016,Vente,9360000,9002,ESP,CHARLES DE GAULLE,33000,2,32,1418
2016,Vente,9360000,9002,ESP,CHARLES DE GAULLE,33000,3,0,1418
2016,Vente,9360000,9002,ESP,CHARLES DE GAULLE,33000,2,49,1418
2016,Vente,9360000,9002,ESP,CHARLES DE GAULLE,33000,2,72,1418
2016,Vente,9360000,9002,ESP,CHARLES DE GAULLE,33000,2,32,1418
2016,Vente,9360000,9002,ESP,CHARLES DE GAULLE,33000,2,36,1418
2016,Vente,9360000,9002,ESP,CHARLES DE GAULLE,33000,2,32,1418
2016,Vente,9360000,9002,ESP,CHARLES DE GAULLE,33000,3,0,1418
2016,Vente,9360000,9002,ESP,CHARLES DE GAULLE,33000,3,0,1418
2016,Vente,9360000,9002,ESP,CHARLES DE GAULLE,33000,3,0,1418
2016,Vente,9360000,9002,ESP,CHARLES DE GAULLE,33000,2,49,1418
2016,Vente,9360000,9002,ESP,CHARLES DE GAULLE,33000,3,0,1418
2016,Vente,9360000,9002,ESP,CHARLES DE GAULLE,33000,2,49,1418
2016,Vente,9360000,9002,ESP,CHARLES DE GAULLE,33000,2,32,1418
2016,Vente,9360000,9002,ESP,CHARLES DE GAULLE,33000,2,49,1418
2016,Vente,9360000,9002,ESP,CHARLES DE GAULLE,33000,3,0,1418
2016,Vente,9360000,9002,ESP,CHARLES DE GAULLE,33000,2,49,1418
2016,Vente,9360000,9002,ESP,CHARLES DE GAULLE,33000,2,40,1418
2016,Vente,9360000,9002,ESP,CHARLES DE GAULLE,33000,3,0,1418
2016,Vente,9360000,9002,ESP,CHARLES DE GAULLE,33000,3,0,1418
2016,Vente,9360000,9002,ESP,CHARLES DE GAULLE,33000,2,49,1418
2016,Vente,9360000,9002,ESP,CHARLES DE GAULLE,33000,3,0,1418
2016,Vente,9360000,9002,ESP,CHARLES DE GAULLE,33000,3,0,1418
2016,Vente,9360000,9002,ESP,CHARLES DE GAULLE,33000,2,72,1418
2016,Vente,9360000,9002,ESP,CHARLES DE GAULLE,33000,3,0,1418
2016,Vente,9360000,9002,ESP,CHARLES DE GAULLE,33000,3,0,1418
2016,Vente,9360000,9002,ESP,CHARLES DE GAULLE,33000,2,49,1418
2016,Vente,9360000,9002,ESP,CHARLES DE GAULLE,33000,3,0,1418
2016,Vente,9360000,9002,ESP,CHARLES DE GAULLE,33000,2,49,1418
2016,Vente,9360000,9002,ESP,CHARLES DE GAULLE,33000,3,0,1418
2016,Vente,9360000,9002,ESP,CHARLES DE GAULLE,33000,3,0,1418
2016,Vente,9360000,9002,ESP,CHARLES DE GAULLE,33000,2,49,1418
2016,Vente,9360000,9002,ESP,CHARLES DE GAULLE,33000,2,32,1418
2016,Vente,9360000,9002,ESP,CHARLES DE GAULLE,33000,2,72,1418
2016,Vente,9360000,9002,ESP,CHARLES DE GAULLE,33000,3,0,1418
2016,Vente,9360000,9002,ESP,CHARLES DE GAULLE,33000,3,0,1418
2016,Vente,9360000,9002,ESP,CHARLES DE GAULLE,33000,2,108,1418
2016,Vente,9360000,9002,ESP,CHARLES DE GAULLE,33000,2,32,1418
2016,Vente,9360000,9002,ESP,CHARLES DE GAULLE,33000,3,0,1418
2016,Vente,9360000,9002,ESP,CHARLES DE GAULLE,33000,3,0,1418
2016,Vente,9360000,9002,ESP,CHARLES DE GAULLE,33000,3,0,1418
2016,Vente,9360000,9002,ESP,CHARLES DE GAULLE,33000,3,0,1418
2016,Vente,9360000,9002,ESP,CHARLES DE GAULLE,33000,3,0,1418
2016,Vente,9360000,9002,ESP,CHARLES DE GAULLE,33000,3,0,1418
2016,Vente,9360000,9002,ESP,CHARLES DE GAULLE,33000,2,72,1418
2016,Vente,9360000,9002,ESP,CHARLES DE GAULLE,33000,2,72,1418
2016,Vente,9360000,9002,ESP,CHARLES DE GAULLE,33000,2,72,1418
2016,Vente,9360000,9002,ESP,CHARLES DE GAULLE,33000,2,53,1418
2016,Vente,9360000,9002,ESP,CHARLES DE GAULLE,33000,3,0,1418
2016,Vente,9360000,9002,ESP,CHARLES DE GAULLE,33000,3,0,1418
2016,Vente,9360000,9002,ESP,CHARLES DE GAULLE,33000,3,0,1418
2016,Vente,9360000,9002,ESP,CHARLES DE GAULLE,33000,3,0,1418
2016,Vente,9360000,9002,ESP,CHARLES DE GAULLE,33000,3,0,1418
2016,Vente,9360000,9002,ESP,CHARLES DE GAULLE,33000,2,49,1418
2016,Vente,9360000,9002,ESP,CHARLES DE GAULLE,33000,3,0,1418
2016,Vente,9360000,9002,ESP,CHARLES DE GAULLE,33000,3,0,1418
2016,Vente,9360000,9002,ESP,CHARLES DE GAULLE,33000,2,72,1418
2016,Vente,9360000,9002,ESP,CHARLES DE GAULLE,33000,2,40,1418
2016,Vente,9360000,9002,ESP,CHARLES DE GAULLE,33000,3,0,1418
2016,Vente,9360000,9002,ESP,CHARLES DE GAULLE,33000,3,0,1418
2016,Vente,9360000,9002,ESP,CHARLES DE GAULLE,33000,2,72,1418
2016,Vente,9360000,9002,ESP,CHARLES DE GAULLE,33000,2,49,1418
2016,Vente,9360000,9002,ESP,CHARLES DE GAULLE,33000,2,49,1418
2016,Vente,9360000,9002,ESP,CHARLES DE GAULLE,33000,2,32,1418
2016,Vente,9360000,9002,ESP,CHARLES DE GAULLE,33000,3,0,1418
2016,Vente,9360000,9002,ESP,CHARLES DE GAULLE,33000,2,40,1418
2016,Vente,9360000,9002,ESP,CHARLES DE GAULLE,33000,3,0,1418
2016,Vente,9360000,9002,ESP,CHARLES DE GAULLE,33000,3,0,1418
2016,Vente,9360000,9002,ESP,CHARLES DE GAULLE,33000,2,36,1418
2016,Vente,9360000,9002,ESP,CHARLES DE GAULLE,33000,3,0,1418
2016,Vente,9360000,9002,ESP,CHARLES DE GAULLE,33000,3,0,1418
2016,Vente,9360000,9002,ESP,CHARLES DE GAULLE,33000,3,0,1418
2016,Vente,9360000,9002,ESP,CHARLES DE GAULLE,33000,2,107,1418
2016,Vente,245000,111,RUE,DE RIVIERE,33000,1,32,158
2016,Vente,245000,111,RUE,DE RIVIERE,33000,1,36,158
2016,Vente,600000,3,RUE,SANSAS,33000,2,67,108
2016,Vente,600000,3,RUE,SANSAS,33000,2,67,108
2016,Vente,600000,3,RUE,SANSAS,33000,2,46,108
2016,Vente,600000,3,RUE,SANSAS,33000,2,67,108
2016,Vente,600000,3,RUE,SANSAS,33000,2,26,108
2016,Vente,600000,3,RUE,SANSAS,33000,3,0,108
2016,Vente,1200000,18,RUE,ALBERT DE MUN,33000,2,64,243
2016,Vente,1200000,18,RUE,ALBERT DE MUN,33000,2,50,243
2016,Vente,1200000,18,RUE,ALBERT DE MUN,33000,2,64,243
2016,Vente,1200000,18,RUE,ALBERT DE MUN,33000,4,235,243
2016,Vente,1200000,18,RUE,ALBERT DE MUN,33000,2,50,243
2016,Vente,290000,131,RUE,LAGRANGE,33000,1,67,62
2016,Vente,876120,54,RUE,BORIE,33300,1,100,231
2016,Vente,234175,55,RUE,D ALZON,33000,2,29,45
2016,Vente,234175,55,RUE,D ALZON,33000,2,38,45
2016,Vente,934000,38,RUE,DE LA PAIX CAUD,33200,1,200,409
2016,Vente,325000,10,RUE,DU ONZE NOVEMBRE,33000,1,86,133
2016,Vente,510000,9,RUE,JOUANNET,33000,4,115,118
2016,Vente,510000,9,RUE,JOUANNET,33000,4,322,118
2016,Vente,510000,9,RUE,JOUANNET,33000,2,66,118
2016,Vente,300000,50,RUE,DU VELODROME,33200,3,0,313
2016,Vente,132500,61,RUE,GEORGES MANDEL,33000,1,178,116
2016,Vente,273610,14,RUE,DE LACANAU,33000,1,50,79
2016,Vente,286000,8,RUE,FERDINAND DE LESSEPS,33000,1,80,137
2016,Vente,440000,10,RUE,AMELIE,33200,1,125,160
2016,Vente,330000,62,RUE,HOCHE,33200,1,58,407
2016,Vente,550000,125,RUE,DE LASEPPE,33000,4,178,220
2016,Vente,550000,125,RUE,DE LASEPPE,33000,2,130,220
2016,Vente,550000,125,RUE,DE LASEPPE,33000,2,110,220
2016,Vente,575000,19,RUE,BINAUD,33300,2,66,202
2016,Vente,575000,19,RUE,BINAUD,33300,2,62,202
2016,Vente,132500,61,RUE,GEORGES MANDEL,33000,1,178,116
2016,Vente,510000,24,RUE,OSCAR BALARESQUE,33200,1,110,344
2016,Vente,240000,89,BD,ALBERT BRANDENBURG,33300,1,155,151
2016,Vente,755000,12,RUE,DE LA CONCORDE,33000,1,180,198
2016,Vente,480000,63,RUE,DE VINCENNES,33000,1,126,292
2016,Vente,402000,10,RUE,VERDIER,33000,1,85,48
2016,Vente,367000,3,RUE,ROSNY,33200,1,129,112
2016,Vente,392000,48,RUE,CHANTECRIT,33300,1,21,159
2016,Vente,392000,48,RUE,CHANTECRIT,33300,1,80,159
2016,Vente,180000,49,RUE,JEAN GRONDEL,33200,1,65,234
2016,Vente,400000,73,RUE,HOCHE,33200,1,85,363
2016,Vente,340000,82,RUE,DE VINCENNES,33000,2,40,280
2016,Vente,340000,82,RUE,DE VINCENNES,33000,3,0,280
2016,Vente,340000,82,RUE,DE VINCENNES,33000,2,64,280
2016,Vente,340000,82,RUE,DE VINCENNES,33000,2,64,280
2016,Vente,813000,11,AV,FELIX FAURE,33200,1,221,299
2016,Vente,200000,57,RUE,DESBIEY,33000,1,53,106
2016,Vente,278000,19,RUE,DES PELOURDES,33300,1,50,206
2016,Vente,110000,109,RUE,LAROCHE,33000,1,39,77
2016,Vente,250000,2,RUE,EDMOND ROSTAND,33200,1,82,277
2016,Vente,398000,16,RUE,SAINT FORT,33000,1,90,56
2016,Vente,300000,24,PL,MARTYRS RESISTANCE,33000,4,60,21
2016,Vente,300000,24,PL,MARTYRS RESISTANCE,33000,2,50,21
2016,Vente,300000,11,RUE,DES VILLAS CAUD,33200,1,75,334
2016,Vente,210000,16,RUE,GENESTA,33200,1,55,144
2016,Vente,792500,16,RUE,DU COLISEE,33000,1,175,149
2016,Vente,275000,175,AV,DE LA REPUBLIQUE  CAUD,33200,1,80,217
2016,Vente,949200,58,RUE,CONDORCET,33300,1,297,315
2016,Vente,590000,3,RUE,DOCTEUR CH NANCEL PENARD,33000,4,258,86
2016,Vente,590000,3,RUE,DOCTEUR CH NANCEL PENARD,33000,4,86,86
2016,Vente,1043300,286,BD,DU PRESIDENT WILSON,33000,1,340,397
2016,Vente,1370000,12,RUE,CHARLES MARIONNEAU,33000,4,478,688
2016,Vente,1370000,12,RUE,CHARLES MARIONNEAU,33000,4,180,688
2016,Vente,170000,21,BD,ANTOINE GAUTIER,33000,1,80,176
2016,Vente,542150,40,RUE,MEXICO,33200,1,129,309
2016,Vente,544000,11,RUE,GOURGUES ET MARSAUD,33200,1,139,216
2016,Vente,980000,14,RUE,DE LA FRANCHISE,33000,2,27,178
2016,Vente,980000,14,RUE,DE LA FRANCHISE,33000,2,34,178
2016,Vente,980000,14,RUE,DE LA FRANCHISE,33000,2,32,178
2016,Vente,980000,14,RUE,DE LA FRANCHISE,33000,3,0,178
2016,Vente,980000,14,RUE,DE LA FRANCHISE,33000,2,27,178
2016,Vente,980000,65,RUE,DEPE CAUD,33200,1,83,586
2016,Vente,391000,38,RUE,LAROCHE,33000,2,35,120
2016,Vente,391000,38,RUE,LAROCHE,33000,2,35,120
2016,Vente,391000,38,RUE,LAROCHE,33000,2,20,120
2016,Vente,391000,38,RUE,LAROCHE,33000,2,32,120
2016,Vente,580000,37,RUE,TOURAT,33000,2,50,136
2016,Vente,580000,37,RUE,TOURAT,33000,2,50,136
2016,Vente,580000,37,RUE,TOURAT,33000,4,102,136
2016,Vente,580000,37,RUE,TOURAT,33000,2,33,136
2016,Vente,979110,3,RUE,DE L HERMITAGE,33200,1,138,256
2016,Vente,360000,34,RUE,MARCELIN JOURDAN,33200,1,90,151
2016,Vente,377300,35,RUE,JUDE,33200,1,82,203
2016,Vente,225000,17,RUE,CLERAMBAULT,33200,1,68,447
2016,Vente,240000,6,RUE,LAGRAVEYRE,33200,1,66,238
2016,Vente,665900,19,RUE,MINVIELLE,33000,1,186,124
2016,Vente,472000,25,CRS,JOURNU AUBER,33300,1,120,97
2016,Vente,628000,10,RUE,DE LA CROIX BLANCHE,33000,1,208,134
2016,Vente,805000,157,RUE,GEORGES BONNAC,33000,4,1891,1407
2016,Vente,805000,155,RUE,GEORGES BONNAC,33000,4,318,458
2016,Vente,720000,103,RUE,GEORGES MANDEL,33000,1,176,245
2016,Vente,377700,23,AV,GENERAL LECLERC CAUD,33200,1,90,155
2016,Vente,1000000,28,RUE,JULES MABIT,33200,1,220,322
2016,Vente,1000000,28,RUE,JULES MABIT,33200,3,0,322
2016,Vente,411775,5,RUE,ROSNY,33200,1,80,137
2016,Vente,272500,4,RUE,PAUL PROTEAU,33200,1,76,276
2016,Vente,350000,62,RUE,SOUBIRAS CAUD,33200,1,87,270
2016,Vente,620000,6,RUE,BASTE,33300,2,36,163
2016,Vente,620000,6,RUE,BASTE,33300,2,39,163
2016,Vente,620000,6,RUE,BASTE,33300,3,0,163
2016,Vente,620000,6,RUE,BASTE,33300,2,38,163
2016,Vente,290000,25,ALL,LOUVOIS,33200,1,80,354
2016,Vente,225000,5,RUE,DE LA SOURCE,33000,1,90,37
2016,Vente,443500,3,RUE,DARDENNE,33000,1,90,119
2016,Vente,247000,92,AV,EYSINES CAUD,33200,1,76,286
2016,Vente,213000,19,RUE,PAUL DOUMER,33200,1,56,186
